name,camera,ccd,grid_row,grid_col,row_residue,column_residue,phase_sum,uncertainty_entry_sum
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,5,4,0.9999999999999996,0.08564999379906287
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,5,5,1.0000000000000002,0.09956441999021104
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,5,6,1.0,0.09354714551533272
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,5,7,1.0,0.0850808120080507
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,5,8,1.0000000000000004,0.08336836948164089
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,0,0.9999999999999999,0.09132904787624714
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,1,0.9999999999999998,0.09173505931393072
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,2,0.9999999999999998,0.09183711661302717
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,3,0.9999999999999996,0.08545137320343857
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,4,0.9999999999999998,0.08974025236617586
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,5,1.0,0.09902979416765939
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,6,0.9999999999999991,0.09461902481659876
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,7,1.0000000000000007,0.08812493507140111
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,6,8,0.9999999999999996,0.09095716247451757
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,0,0.9999999999999998,0.09522558212822152
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,1,1.0,0.09087314688614867
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,2,1.0000000000000004,0.08750245963256827
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,3,0.9999999999999999,0.08210142101881905
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,4,0.9999999999999998,0.08127035264506192
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,5,1.0000000000000004,0.0991168275827384
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,6,1.0000000000000004,0.09343345437514256
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,7,0.9999999999999996,0.09002570516935061
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,7,8,1.0,0.08422031661692474
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,0,1.0,0.08716932867468333
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,1,0.9999999999999993,0.08483747959608243
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,2,1.0000000000000002,0.0808832591202472
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,3,1.0000000000000004,0.07566598455177506
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,4,0.9999999999999998,0.07717269202321944
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,5,1.0000000000000002,0.09048773777981586
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,6,0.9999999999999998,0.09323320542757874
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,7,0.9999999999999998,0.08655230552528916
tess2019107181902-prf-4-3-row1025-col1069.fits,4,3,1025,1069,8,8,0.9999999999999996,0.08552171538068677
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,0,1.0000000000000004,0.1142842204382573
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,1,0.9999999999999997,0.11088419672397222
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,2,1.0000000000000002,0.10838194675109505
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,3,0.9999999999999998,0.1195703895376293
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,4,1.0000000000000002,0.10573136668839553
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,5,1.0000000000000004,0.10532631470205446
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,6,0.9999999999999999,0.10427862141499118
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,7,1.0,0.10766651315264462
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,0,8,0.9999999999999991,0.10812678816708235
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,0,0.9999999999999997,0.11256148914358079
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,1,1.0,0.10590285970050793
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,2,1.0,0.10604140080380972
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,3,1.0000000000000002,0.11719403070962231
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,4,0.9999999999999998,0.10669545281131942
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,5,0.9999999999999994,0.1021594990579179
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,6,0.9999999999999993,0.10453289219244508
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,7,1.0,0.10719882726625826
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,1,8,0.9999999999999997,0.10494682772219893
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,0,1.0000000000000007,0.1102090415609169
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,1,0.9999999999999998,0.11248285172395037
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,2,0.9999999999999993,0.10940143830810944
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,3,0.9999999999999997,0.11085482958284404
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,4,1.0,0.1042654165963606
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,5,0.9999999999999997,0.09969752052811229
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,6,0.9999999999999993,0.10565858519429085
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,7,1.0000000000000004,0.1036500347062322
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,2,8,1.0000000000000002,0.1074310031008191
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,0,0.9999999999999998,0.11052838924089875
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,1,0.9999999999999998,0.10693307932174051
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,2,1.0000000000000002,0.11112201595682858
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,3,1.0000000000000004,0.11174329815834601
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,4,0.9999999999999996,0.10046751054564138
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,5,1.0,0.10109228447824246
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,6,0.9999999999999994,0.10359132364761217
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,7,1.0000000000000004,0.10481291956499064
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,3,8,0.9999999999999998,0.10996871128752964
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,0,0.999999999999999,0.10565095970197044
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,1,1.0,0.10186981341454983
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,2,1.0000000000000004,0.10627689816890218
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,3,1.0000000000000002,0.11894246306008602
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,4,1.0,0.10350713993107313
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,5,1.0,0.09679869980603466
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,6,1.0,0.10079722579419825
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,7,1.0,0.09786172506777228
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,4,8,1.0000000000000007,0.11067892176242473
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,0,1.0,0.10210017116469168
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,1,1.0000000000000004,0.10588333781889957
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,2,1.0000000000000007,0.10590702507400436
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,3,1.0000000000000007,0.10532767681695616
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,4,0.9999999999999997,0.09783132969477619
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,5,1.0,0.09265287803961053
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,6,1.0,0.09923718879856468
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,7,1.0000000000000002,0.10147800123795173
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,5,8,1.0000000000000002,0.10960636609116552
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,0,1.0000000000000004,0.1017064635302333
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,1,0.9999999999999996,0.10979637999789486
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,2,0.9999999999999997,0.10923188659310859
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,3,1.0,0.11141206525603821
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,4,1.0,0.0995063187818375
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,5,0.9999999999999998,0.09822116263912692
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,6,1.0,0.1001636361625155
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,7,1.0000000000000004,0.10443283102957572
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,6,8,1.0000000000000009,0.11175280666162882
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,0,0.9999999999999997,0.11327952327171502
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,1,0.9999999999999996,0.110499616538588
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,2,0.9999999999999999,0.1085457435652758
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,3,1.0000000000000004,0.1171521891762811
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,4,1.0,0.10350782015969645
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,5,1.0000000000000002,0.10813217920256536
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,6,1.0,0.102684292088893
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,7,1.0,0.10688667751202453
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,7,8,1.0000000000000004,0.11557288776361849
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,0,0.9999999999999997,0.10410449500791685
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,1,0.9999999999999996,0.10375565455278109
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,2,0.9999999999999998,0.10679214303662231
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,3,0.9999999999999994,0.1143088027085991
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,4,1.0,0.10184000718482925
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,5,1.0,0.10170194383160039
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,6,0.9999999999999993,0.10106715623013199
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,7,0.9999999999999998,0.10506216157867279
tess2019107181902-prf-4-3-row1025-col1580.fits,4,3,1025,1580,8,8,0.9999999999999998,0.11185938269820923
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,0,1.0,0.09135462358013319
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,1,1.0000000000000004,0.10499962468650333
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,2,1.0000000000000002,0.1012974911048393
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,3,1.0,0.08884876933501476
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,4,1.0000000000000004,0.09925215370029561
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,5,1.0000000000000004,0.09615438443786857
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,6,1.0,0.09059931595187162
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,7,0.9999999999999999,0.09200236037293347
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,0,8,0.9999999999999999,0.09967407405060838
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,0,1.0000000000000007,0.09954176776494249
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,1,0.9999999999999998,0.10712522940066686
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,2,0.9999999999999998,0.10579551405485974
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,3,1.0000000000000009,0.10155145638188653
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,4,0.9999999999999997,0.10476825714434801
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,5,1.0,0.09969697621262127
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,6,0.9999999999999998,0.09899706228029939
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,7,0.9999999999999998,0.10243900758714061
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,1,8,1.0000000000000004,0.10419459331687594
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,0,0.9999999999999994,0.09648551759331492
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,1,1.0,0.10928893317083038
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,2,1.0000000000000002,0.10071545479548658
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,3,0.9999999999999993,0.09937682910499823
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,4,1.0,0.09668924769393318
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,5,1.0,0.09683790171075
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,6,0.9999999999999996,0.09187069240281354
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,7,1.0000000000000004,0.09909753235310634
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,2,8,1.0,0.1057500646860242
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,0,1.0000000000000002,0.08685489821772532
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,1,0.9999999999999999,0.10185707337994218
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,2,0.9999999999999991,0.09802509961821174
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,3,0.9999999999999998,0.09783740133862147
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,4,0.9999999999999993,0.10210822418547004
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,5,0.9999999999999996,0.09738529721977357
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,6,1.0,0.08888043955216549
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,7,0.9999999999999997,0.09193379234375278
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,3,8,1.0000000000000007,0.09579717609187408
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,0,1.0000000000000004,0.09082034162530292
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,1,0.9999999999999996,0.0994907284249565
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,2,1.0000000000000002,0.09674312936494128
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,3,0.9999999999999999,0.09088366145739722
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,4,1.0000000000000007,0.09433799595314202
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,5,1.0000000000000004,0.08878317703250663
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,6,0.9999999999999996,0.08316015226490442
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,7,0.9999999999999998,0.08899690575109925
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,4,8,0.9999999999999999,0.09657426998359377
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,0,1.0,0.08924845229395782
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,1,0.9999999999999998,0.10140083887670014
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,2,1.0000000000000002,0.09103488287794019
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,3,0.9999999999999998,0.09261314516592696
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,4,1.0000000000000004,0.09208080529887863
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,5,1.0,0.0893330761454218
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,6,1.0000000000000002,0.07988996252617853
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,7,0.9999999999999996,0.09419029785537515
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,5,8,1.0,0.09989520973572467
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,0,0.9999999999999999,0.09651276461161121
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,1,1.0000000000000002,0.09631472954050538
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,2,1.0000000000000004,0.09716893898540198
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,3,0.9999999999999999,0.09320249124109013
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,4,0.9999999999999997,0.09315846078072307
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,5,1.0,0.0912217052387531
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,6,0.9999999999999999,0.08176829021571788
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,7,1.0000000000000007,0.09581154778918863
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,6,8,0.9999999999999998,0.09906668584197588
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,0,0.9999999999999997,0.09496619688688525
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,1,1.0,0.09654163624165506
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,2,1.0,0.09756305079040323
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,3,0.9999999999999996,0.08953236074461057
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,4,0.9999999999999999,0.0933341153340205
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,5,0.9999999999999996,0.09074934554893303
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,6,1.0,0.08454794145697875
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,7,1.0,0.09375417628790078
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,7,8,1.0,0.09479732063507987
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,0,0.9999999999999996,0.08234285883646947
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,1,1.0000000000000009,0.09833927591108427
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,2,1.0,0.09756103266663675
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,3,0.9999999999999993,0.0897081404520225
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,4,1.0000000000000004,0.09272218457487505
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,5,1.0,0.09017757948689423
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,6,1.0000000000000004,0.08742958081791205
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,7,1.0000000000000004,0.09203935113762507
tess2019107181902-prf-4-3-row1025-col2092.fits,4,3,1025,2092,8,8,1.0,0.09720238223144248
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,0,1.0000000000000002,0.07278359275359075
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,1,1.0,0.07306431052634837
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,2,1.0000000000000004,0.06632405832605065
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,3,1.0000000000000007,0.07149419833305107
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,4,1.0000000000000002,0.07552496061453211
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,5,0.9999999999999997,0.07932064258471952
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,6,0.9999999999999996,0.08562510263544003
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,7,1.0000000000000004,0.09207306301827929
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,0,8,1.0000000000000004,0.07443621837510891
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,0,1.0,0.07754289601289992
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,1,1.0000000000000004,0.08446382834308361
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,2,0.9999999999999998,0.0712499991373638
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,3,1.0,0.07572065676086184
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,4,0.9999999999999997,0.07693621726073434
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,5,1.0000000000000009,0.08236974190294816
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,6,1.0,0.08558546327917692
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,7,1.0000000000000004,0.0885776660613869
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,1,8,1.0000000000000002,0.07924349104090242
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,0,0.9999999999999996,0.08121130807301578
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,1,1.0000000000000004,0.08269071059569139
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,2,1.0000000000000007,0.07318133397139637
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,3,0.9999999999999998,0.07322102112162371
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,4,1.0,0.08057592707400946
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,5,1.0000000000000002,0.08488846366108099
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,6,1.0,0.08647977922277687
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,7,0.9999999999999998,0.0887414379355391
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,2,8,0.9999999999999999,0.07882319951171221
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,0,1.0,0.07550603850282611
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,1,0.9999999999999994,0.07656663788178192
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,2,0.9999999999999997,0.07077112475687171
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,3,0.9999999999999996,0.07837768734216395
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,4,1.0,0.08012296969993771
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,5,0.9999999999999996,0.08036721357319018
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,6,1.0,0.07989396512061206
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,7,0.9999999999999996,0.08419637774417457
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,3,8,1.0000000000000007,0.07584710050965268
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,0,0.9999999999999999,0.07854182547264524
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,1,1.0000000000000004,0.07723297424538254
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,2,1.0,0.07554659928940012
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,3,1.0000000000000002,0.08042653763365
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,4,0.9999999999999998,0.0812364068984633
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,5,0.9999999999999998,0.08479422019276249
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,6,0.9999999999999997,0.08602447577265912
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,7,1.0,0.08920738276341719
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,4,8,0.9999999999999994,0.07614355167898888
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,0,1.0,0.08065654834140576
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,1,0.9999999999999998,0.08598154763493246
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,2,1.0000000000000007,0.07829884323896155
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,3,0.9999999999999993,0.08049395465414286
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,4,0.9999999999999996,0.08565052659694769
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,5,0.9999999999999996,0.08573144726184172
tess2019107181902-prf-4-3-row1536-col0045.fits,4,3,1536,45,5,6,1.0,0.0913985924635074
